id,document,label
5702650,지금 다시 본다면 어떨지 모르겠지만.. 나의 기억속에 남는 명작 중에 하나..,1
7074290,잼있음 맨날봄 ㅎㅎ,1
10205182,인생에게 노래가 줄 수 있는 감동을 느끼게 만들어 준 영화. 두배의 영화시간을 배정했어도 감동스럽게 볼 수 있었던 영화. 적극 추천합니다.,1
9680638,제목 포스터를 이따위로 하니까 코미디 영화인줄 알고 다들 안본듯 ..재밌습니다,1
9619805,그냥 대박이고 쩌는 영화!!!!,1
4685573,"완전재밋음 ㅋㅋㅋㅋㅋㅋㅋㅋ와 최고 ㅋㅋㅋㅋ제니퍼나온거는 다재밋어, 몸매짱임",1
4038431,아름다운 대자연의 시스템,1
3377845,극도의 리얼리즘. 그래서 불편하다.,1
3075046,영화값으로 엄청난 공연을 보았다 - 이게 웬 횡재 ..,1
6227232,너무재미있어서 꼭~본방사수한다는.ㅋ,1
8145959,모두가 원하는 것은 행복이었는데 사람들의 지나친 욕망과 욕심.. 엇갈리는 이데올로기들이 갈등과처참함을 만드는 것 같다... 데미언은 참 곧다. 나라면 테디의 유혹에 넘어갔을건데....보는 내내 육이오가생각나 슬프고답답하다..,1
8018843,진짜 완벽하게 재밌다.,1
9296937,평점이 너무낮음 스릴있고 재밌음,1
7695105,"외모가 부각되어, 단순히 외모가 흉해서 몬스터인 줄 알았다. 그녀는 몬스터가 되었다. 점점 살인을 정당화해가는 모습이 이미 몬스터가 되었단 증거가. 하지만, 그녀를 그렇게 만든 몬스터가 있지 않았다면, 그녀도 이런 삶을 보내진 않았을 것이다.",1
7505484,ㅎ,1
4275818,배제기 팬클럽회장해야겠다,1
8196970,아주 재밌네요....,1
6807130,3기 기다리다 지친다,1
8025256,이게 7점대라니.. 액션영화 좋아하시는 분은 이 영화를 보고 평점 내리지 마세요 ..ㅠㅠ취향에 안맞을 뿐인 영화 평점 막 내리시네...이 좋고 훌륭한 영화 7점인게 너무 아쉬울 나름...- -,1
7055245,역시 장자크아노..,1
6049813,게임 모름. 영화만 보면되지 괜찮게 봤는데 나는,1
9969916,메르스 파동으로 다시 본 영화.영화 보세요. 두 번 보세요.,1
6340192,진은 진정 최고! 매회 감동감동 ㅜㅜㅜㅜ,1
5438537,아이가 동화책도 보고싶다고 하네요^^어른도 볼만큼 감동적이에요~,1
2481747,난 정말 재밌게봤습니다 .. 심장을조이든데,1
7313440,연기와 스토리가탄탄!! 소간지의 숨막히는 수트는 덤으로^^,1
9561056,옛날에 극장갔는데 볼 영화가 없어서 별 기대 안하고 봤는데 정말 재밌게 봤었다.오락 영화로써 이정도면 명작은 아니어도 수작이라 생각함.,1
4945365,"매회 가슴따뜻해지는 이야기로 가족,인생의 의미를 생각해보게 하는 드라마였어요.",1
3386346,가족과 함께 미술관+극장을 같이 본다면 더 금상첨화.,1
10221400,역시나 무조건 만점임다,1
10125075,소싯적 정말 재미지게 본영화!!! 레스토랑에서 외국인에게 개고기 갖다준 장면이 기억난다!,1
8370018,파스타랑 분위기비슷~,1
5777737,이런명작에 별적게 주는 인간들은 자폭하라 이영화는 6번봐도 질리지 않는다,1
1502,교과서적인 킬러영화. 차가운 스타일에 멋진 액션.,1
9788782,최고의 동물 프로 매회 새롭고 볼때마다 재미있다.,1
1427311,최고의 반담영화.,1
5627505,억지로 졸음 참으면서 보다가 마지막 장면에서 정신 번쩍~~!!!,1
5967897,잼,1
8724820,귀여니는 로맨스물로 쓴건데 결국 영화장르는 코믹물이 되버린...ㅋㅋㅋ송ㅅ,1
4070437,영상이 대학교 졸업작품같아서 그렇지 꽤나 많은걸 담아놓은 영화임에는 분명하다.,1
2988536,흡인력이 있는 영화 충붆시 아름답다,1
9340145,재미있었다~ 몰입감도 좋았고 걍 재미있었다~,1
1717104,장나라니까^^,1
9810126,너무 좋은영화다.. 가슴을 울리는 영화,1
7058778,울면서 봤어영..,1
83396,네놈을 살려두기엔 쌀이 아까워! 원츄!,1
3155908,윤은혜..주지훈..너무조아~^^,1
502971,뭐하나 흠잡을 것이 없다. 최고!,1
3510557,많이 좋아요.,1
4382117,나도육사갈꺼니까만점ㅇㅇ,1
10221669,"어두운 분위기가 덤블도어의 죽음을 더욱 빛나게 했다,책을 기대하고 영화를 봤다면 실망하는게 당연하다.",1
4630826,"현실은 어둠이며, 어둠에서 시작해 어둠으로 이어지며 끝날것이다..",1
6489151,여름방학같은 인생이지,1
476621,넘잼있어염,1
5268266,내가본 애니매이션중 짱이다!!,1
2109050,정말 재미있고 볼만했는데,1
4883664,"팜므파탈, 반전, 자동차 추격씬.. 원초적 본능이 이 영화에서 영향 받은 듯.",1
5682773,저는 영훤히 용오빠 팬!! 이신 쟈응!! 멋있었어요!! 신혜언니두 홧팅!!,1
9212528,꿀잼 허니잼 ... 영상미쩔고 원래 그리스 로마 신화 좋아하는데 내 취향 저격당한느낌이 듬 ..ㅋㅋㅋㅋ,1
885892,북한에 대한 인식이 달라진다...,1
3003276,최고의 감동^^,1
1008007,이거 재미있게 본영화,1
4111055,유쾌하게 봤다^^,1
10197135,미쳤구나 이게 1950년대에 만들어진 영화라니 난 1980~90년대 사이에 만들어진 영환줄 알았다만,1
1512035,프랑스영화 느낌의 일본영화지만 오랜만에 집중해서 본 영화입니다,1
8762388,ㅋㅋ 영화는 안봤지만 5점만들려고 10점 줍니다. ㅋㅋㅋ,1
8945356,좋은데 평점이왜이리낮아?,1
9267100,아니 가해자들보고 쓰레기만도 못하다는 분들 너무들 하시네요 쓰레기한테 미안하지도 않으세요??,1
4206349,공포에 관한 트라우마로 남아있을 정도로 어린시절 충격적이었던 영화,1
9503594,굳굳 지금 학교가야되는데 계속 보는중..2부야 언넝해라,1
6652031,"사극 상도,선덕여왕,닥터진에 이어 재밌게 보고있음，신의 보단 백배 나음，1점주는 놈들은 알바냐?",1
268638,끝내 눈물이....참 감동적이다...,1
8634234,사회적 문제를 유쾌통쾌 담담함으로 그린 영화 최고다,1
8704391,연출이 약하지만 춤 하나는 볼만하다. 춤으로 감정을 표현하는 게 옛날에 본 영화 백야가 생각난다. 백야는 로맨스가 아니지만. 백야가 10점이면 메이크유어무브는 9점 주고 싶은데 보아가 예뻐서 10점 준다.,1
4336276,예전에 OCN에서 이거 방영 해주길래 우연히 봤는데 스토리가 탄탄하더군요.,1
10109015,썩 괜찮았던 재앙영화.,1
835359,너무너무 좋았음...,1
4511801,짱짱,1
1248508,지금돌아와서 생각해보면 이영화는 판타지였나보다..ㅎㅎ,1
6803868,10점을 주고 싶지만 영화 수준이 너무 높은지 대중적으로 사람들이 공감하지 못하는 듯 하여 9점을 줌.이 영화...그냥 집어본 영환데 보는 내내 감탄했다.이 표현력 구성력...카타르시스..소장하고 싶은 영화에 추가해봄.....,1
8222194,늘 잠들기 전에 보는 애니메이션... 이제 대사도 다 외울 지경이지만 그 감동은 여전하네요 정말 좋은 영화입니다,1
5832009,어릴적 재밌게 봤던 추억의 영화.다시 보고 싶다.,1
6932074,시니리오 연기력 연출력 어느것 하나 흠잡을데 없는 수작.....,1
2369322,잼있음 걍 보는거임,1
9874185,하얀 웃음이 기억나는 영화,1
3593471,대중적인 매니아틱.. 잘만든 장편애니매이션 하나,1
5690694,영화가 끝나고 여운이 남는건 오래만이네요~ 광기어린 주인공이 왜 그렇게 살아야하는,1
7009872,"와, 이렇게 울어보기는 오랜만이다.",1
5783549,진짜 봐도봐도 재밌다.,1
5073812,OOO기력 김남길 !!!,1
5567806,그 당시 암울한 한국을 잘 그렸다. 지금도.. 일려나?,1
6643484,"""영화 속 캐릭터를 연기하는 배우. """"배우""""라는 부담스러운 시선을 감수하고 다큐멘터리에 용기내어서 출연한 배우들에게 우선 박수를 보내드립니다. 그리고 그녀들만이 가지고 있는 고유한 색깔들, 너무 흥미롭고 3번 봤지만 또 한번 더 보고 싶은 그런영화""",1
8861382,별은 왜 10개밖에 없는가??,1
6385605,끝에만 폭죽터지는 영화 아니고 야금야금 잔재미와 스릴이 살아있넴,1
10036987,병맛 좋아하는 분들은 재밌어하실 만한 영화! 난 그냥 주원님이라 좋을 뿐이고.,1
10050704,아파하면서 먼저 떠난어머니옷붙잡을때 터져버렸다ㅠ 어머니품이그립지만 남겨질가족들을두고갈수없는 어머니도 누군가의 소중한 딸이고 가족이었다,1
5532856,최고,1
6990705,헐 평점 너무 낮다,1
9898636,꿀잼 꿀잼 꿀잼 마블시리즈 다 꿀잼,1
9292892,이 영화는 꼭 보시길 추천.. 몰입감이 엄청나고 정말 시간가는줄 모르고 보게된다.. 반전에 반전과 부성애가 무엇인지를 보여주는 영화,1
6242497,존레넌의 성장통. 그의 음악이 더 잘 들린다..,1
2182684,연기 굿,1
8197749,제가사는곳엔 개봉을안해서 좀 시간걸리더라도 보고싶은마음에 차타고 멀리까지갔는데요..영화를보고난후에 그만한 가치가 충분히 느껴졌던 영화였다는걸 알았습니다^^ 다시보고싶네요~,1
1041439,제대로된 공포영화.....,1
4794220,제목때문에 영화 이미지가 반감됨. 너무 재미있고 잔잔하면서 위트있는 영화.,1
3573293,촬영감독 출신이라고는 믿을 수 없는 탁월한 연출력!!!,1
640845,"화려한 의상, 수준높은 연기",1
9915179,"추격씬이나 자전거 추격신, 거기다 나이트 비전을 활용한 1인칭 시점으로 처음에는 공포감을 조성하다가 후반에는 스릴넘치는 빅풋과의 서바이벌이 시작된다.엔딩은 다 죽는 다른 페이크다큐,공포영화와는다르게여운과 감동을 주고 끝난다.5점이하는아니라고생각한다.",1
9326942,감동 또 감동 여운이 정말 오래남는 영화,1
7570331,긴장감과 스릴이 넘쳤다,1
9622216,오겡끼데쓰까 부시맨!,1
2869104,그래도 디즈니 클래식의 걸작중 하나!,1
7786444,마마보이와 마마의 금기에 다가가 그이상의 감정이라는 비교적 한국적 정서와는 배격되는 주제로 당시로서는 파격적인 소재를 한정된 공간에서 잘도 담아냈다. 할튼 이상한줄 알면서도 꾸역꾸역 보게금 만드는 연출력이 참 특이해,1
46614,이거 재미있습니다. 꼭 보세요.,1
7039882,스릴넘치고 마지막엔 정말 감동..,1
1694874,재밌구만.. 뭔 말들이 많냐? 걍 쳐봐라,1
853216,잔잔히 진하다,1
3336941,무협인형극이라니.. 정말 참신하네요. 강추,1
8748427,"386 과 X GENERATION의 간극을 느낄 수 있는 영화.설정의 미장센은 관조적 관찰자와 화자의 중간지대를 제공한다. 카페 주인은 세상 물정을 모르는(말도 안돼는 보증으로 사채업자에게 고생하고, 386의 치열헌 고민은 농담으로 점랃한다",1
7395365,쬬쬬 분홍의 립스틱을 바르게써연,1
7320110,가족이 같이 보아요 강추,1
7374321,진심 이때까지 드라마 본 것중에 가장 손에 땀을 쥐게 봤던..,1
9556593,"이건 나는 게 아냐, 멋있게 떨어지는 거지",1
9757505,감독님 화이팅!!! 대박 기원합니다.,1
3281924,케이블로 이렇게 가슴졸이며 본영화는 처음,1
8609725,본진 꽤 됬는데 이거진짜 친구랑 새벽에 둘이 헤드셋끼고 보다가 오줌찌릴뻔 뱀파이어물중에 최고임;; 조쉬하트넷 연기도 지림ㅋ 뱀파이어 처들어와서 하얀 눈밭이 피범벅 되는장면이 압권,1
8830756,다 10점 주네? 나도 10점,1
4801217,연기력 만큼은 최고라 할 정도의 배우들이 만남,1
4547470,스토리가 좀 작위적이긴 하지만 음악이 주는 감동의 힘이 그것을 덮고도 남는다.,1
7594331,이것이 존맥클레인의 마지막 불꽃!!5는 도저히 못봐주겠더이다....하지만 4.0은 최고!!,1
8210496,어두컴컴한 이런 분위기 너무좋아. 후속편이 기다려지네. 마이클은 어떻게 다시 살아났나..,1
9133563,진짜로 ..졸잼^^ 꼭봐야하는 영화.강추,1
8178502,재밌게 잘 보고 있어요살아있는 캐릭터들 덕에 시간 가는줄 모르겠네요^^,1
7924749,비극적인 사랑의 위대한 마스터 피스,1
4857967,너무 감동적이야!!!!!!!!,1
90735,woal,1
8557173,이승철 멋쥐고 나현희 이쁘고 박찬욱 감독 입뽕작이라 기대되고,1
7508515,전혀 기대 안하고 봤다가 너무 재미있게 본 영화~연기자들의 연기도 좋았어요~앞으로도 화이팅 기대합니다!!,1
3505423,평점 너무 낮다. 정말 5점대 영화는 진정 아니다. 나도 청춘이 있었듯...,1
4887084,콘서트다녀와서 3D봤는데 정말 콘서트장에 온것 같았어요 ♡,1
4051153,기브미쪼꼬릿,1
5151852,뚱뚱이 아저씨가 왜 나처럼 느껴지는 건지.,1
591982,눈물이 흐를수밖에 없는 감동. 굿.,1
5067309,^^말이필요없음,1
1930614,아직도 가끔 기억나는영화...,1
8328400,"아주좋소. 라는 말 밖에 안나오는데 10자를 어찌 채우냐 어, 됐네",1
10070536,역시 숀펜. 총싸움 영화를 숀펜이 명작으로 만들었다.,1
8468588,부담없이 볼수있는 좋은영화입니다 추천!,1
7889939,내 인생 최고의 드라마. 김남길이란 배우의 매력을 알게되었다.,1
8778595,헤르미온느 진짜 넘 이쁨,1
5952486,꿀 잼있다 중간중간 쓰잘데기 없는 지루한 부분이 있어서 9점준당 시즌5 8282,1
7845242,볼트 짱짱맨,1
9298378,윤정희씨 연기 정말 좋았어요 ~ ~,1
9463887,발레을 쉽게 접한 기회가 된듯 해요 ㅎㅎ 영상 좋아요,1
9440461,명작오브명작이것도재개봉했음조켓다,1
7760190,너무 재밋게 봄 ㅋㅋㅋ ^ㅡ^,1
9732181,아주 아주 재미있습니다.,1
221841,슬프지만 액션이 너무 부족해서 아쉬움,1
6760048,3천점은 주고 싶은데 10점이 끝이네,1
7325635,주연 여배우의 연기가 매우 돋보였던 작품임.Piaf라는 인물의 분석과 자신 나름대로의 재창조된 Piaf를 아주 조화롭게 표현함. 영화 전체로는 비련의 주인공으로서의 아픔과 절망이 아닌 희망을 이야기하고 있음. 감독의 드라마틱한 결말도 백미. 강추함.,1
1314027,어릴때 재밌게봤었죠,1
7330059,재밌다,1
6194009,자본주의 비판부터 미친가부장가OO지 있을 건 다있다,1
7863977,배우들 보는 재미가 있고 풋풋한 90년대 멜로 감성이 좋다. 음악이 좋고 메리 루이스 파커가 아주 예뻤지,1
7656957,어디로 갈껀데? 가면서 생각하지 뭐..,1
4406057,보다가 두번 울었다.... 이런영화에서 감동을 받다니;; 의외의 수확,1
8021854,"SBS,동물농장 사랑함",1
9372965,쏘우가 기억안나나서 게임오버 검색하다가 들어왔다 청불이라땡기네,1
4662675,신들린 듯한 연기와 놀랄만큼 정교한 연출이 빚어낸 감동은 쉽게 만들어지는게 아니다,1
8735014,되게 뭔가 은근하게 삶에대해 생각할수있게 만드는것같은?,1
9276485,"원작은 안봐서 모르겠고..재미와 감동,먹먹함까지 갖춘 잔잔한로맨스..흐름보고 당연히 해피엔딩일줄 알았는데 마지막은 참..그 먹먹함이 아직까지 여운이 남네요.갠적으로 완벽한 내용은 아니였는데 사라맥라클란의 엔젤 이 모자란부분들을 채워줬네요.10점쏩니다",1
3512257,내가슴을 설레게 한 영화였다.,1
347226,전원일기같은 분위기...난 이런분위기가 좋더라~,1
2983251,한 남자의 인생을 되돌아보게 된다. 배우들의 연기도 좋다.,1
1193432,코미디가 이 정도면 됬지 뭘 그렇게 많이들 바라는 건지?,1
5874852,으악 완전제밋는데..,1
10221473,원작을 읽어보고 싶게 만들었습니다. 아~ 또 보고 싶다!!!,1
9762791,정준하 저건 출연료 도둑!!!,1
5175273,이뻤던 꼬마가 커서..,1
9907563,극한 상황에서 사람들의 행동 성향과 사회현상들을 조금이나마 나타내 놓은 좋은 영화.,1
9300986,와 BOBBY짱!!!나도커서 바비형처럼멋진랩퍼가되고싶어요ㅎㅎBOBBY형무대완전멋졋어요 우승축하해요ㅎㅎㅎㅎ아이언도잘했긴했는데 주제에맛게했으면괜찮았을건데ㅎㅎBOBBY형ㅊㅋㅊㅋ해요ㅎㅎ,1
8793640,이정도면 풍족할 볼거리 액샨 캐스팅 아주 재미있다. 나름 감독 약빨고 만든 영화,1
5180205,추억은 슬프다..,1
9688952,세상엔 사람들이 참 많다..,1
9216196,인생에서 오래도록 기억에 남을 작품,1
6274207,별기대를 하지 않았는데 재미있네요. 강추입니다.,1
10013711,매년 한번 씩 극장에서 상영한다고 해도 찾아볼 작품. 특히나 오프닝 전투 시퀀스는 역사에 남을 명장면.,1
5266365,정말 자신을 다시보게 되는것 같습니다.,1
8309772,너무 좋다.감성이 살아있다,1
2587179,좋아,1
1137896,재밌다,1
4047599,내가 본 뮤지컬 그리고 영화중 단연 최고! 노래도 하나도 버릴게 없다!!,1
3403918,윤아짱 최고,1
4243553,꽤나 지루한면이 언짢아 있었다 그러나 끝을 보고 눈물을 왈칵 쏟아버렸다,1
9757467,후회없을 순정과 추억이 된 기억.,1
6477866,엔딩에서 곰탱이가 뇌를 먹는장면을 이해하지 못하는자는 그냥 초딩일뿐이다,1
9136856,무협영화의 걸작! 몇몇 멍청이들이 화질 운운하는데? 무협 미장센을 모르는 게임중독자들 눈엔 화질이 구려 보일듯?!,1
7191611,8년만에 다시 봐도 꼬리를 무는 반전 수작이다. 가족을 잃은 소년기에 경찰이 웃으며 껌 씹을래?가 충격과 분노로 작용해 동기가 됐는데..실제 FBI 프로파일에서 자신을 학대하던 사람들을 기억해 살해하던 보안관도 있었다.,1
6387418,괜찮던데...,1
7828673,재미업다고 하는 사람 웃낌 이정돈 훌륭하다,1
8759674,재밌어요!! 또보고싶은영화,1
9729986,"이제서야 대부1,2,3 를 다봤다.. 내 인생 최고의 영화..",1
3197641,재미잇네요,1
9044985,"견자단, 이연걸 대단한건 인정하지만 토니자의 맨몸 액션 역대 최고 영화라 할 수 있다.",1
9399368,"이영화를 6 점대를 준 전문가들의 자질이 의심스럽다.. 화려하지도않고 극적인 효과는없지만 뻔한스토리에서 감동과 여운,재미를 남기는 영화가 좋은영화가아니라면 무슨영화가 좋은영화인건지..이 영화는 충분히 좋은영화다.",1
10024603,1편을 본후에 생긴 기대감을 충족시키고도 남은 작품. 더커진 기대감은 3편을 향한다.,1
9890428,이건 영화가 아니다 전설이다.,1
3806100,짧은인생~그동안고생많았습니다.. 부디 편히 쉬시길~~,1
2896504,뭐가 어찌되었건 분명한건 재미가 없다..,0
8056535,크로노스도 인생은 한방,0
7764330,영화중 이선균이 유식한척 브람스의 Intermezzo in A opus 118 을 말하며 유명한곡이라지만 막상 곡을 들으면 음대생조차 무슨곡인지 정확히 못맞춘다ㅋㅋ 허세떨어서 1점준다,0
9210459,"간단한 내용을 현학적으로 표현하려다 보니 전개가 복잡하고 매우 지루하다. 부풀려진 현란함을 잘 이해한 듯이 보이길 원하는 지적 수준이 낮은 이들은 마치 대단한 영화인 양 치켜세우며 높은 점수를 주지만, 실제로 이 영화는 6.5점 정도가 적당하다.",0
3540171,지루하고 촌티나며 다소 루즈하다.그러나 항상 늘 그렇듯 공리의 연기는 언제나 최고.,0
3166286,"ㅅㅂ DVD방에서 잤잖아... 어떻게 그상황에서 잠이 오냐고,,, 아 짜증나",0
9207309,"예전에 본 건데, 뭐 이정도 라는 기억만 난다.",0
8562012,다른남자 애 책임지고 결혼해줬더니 이제 지겨워졌으니 이혼하자고? 독신장려영화로 딱이네,0
1577222,마이클 더글러스의 여름날 신경질내기,0
1682989,1편빼고 나머진 별로.. 진부하고 재미없는 공상.,0
3039240,웃음도 없고 이건 뭐,0
9880021,쓰레기심형래급영화grjk,0
5704805,열라 재미없네,0
5619935,재미없다,0
9872787,그냥 시간 뺏기지말고 딴 영화보시기를,0
2045219,개같네요 ^^,0
9886798,흥미로운 소재와 주제로 관객을 낚음,0
6153890,배우는 좋은데 이렇게 재미없다니...,0
7873802,"은행은 털어도 되는데, 사람은 죽이면 안된다? 게다가 ㅂㅃ남? 참 컨셉도 망측하구나!",0
8196004,지루해서 끝까지 다 볼 수가 없다.,0
6087354,그나마 fast n furious를 살릴 건 마지막 장면 뿐인가? 다음편의 첫장면이기도 한.,0
7121301,OOO 살짝 면한 영화,0
1361903,왓더헬!?!,0
739647,지루하고 답답하다 특히 잘 맞지않는 영어더빙이 거슬린다,0
6091386,임신한 여친의 남자친구를 순진하게 빼앗기,0
951296,1점맨 등장,0
7305108,우와... 졸린다...,0
5095441,괜히봤따..,0
9625149,과평과된 영화이다 많이 아쉬움,0
3096002,개허접 쓰레기영화,0
9120294,"궁금한게 초반에 등장했던 중년부부와 이 집의 관계는 어떻게되며, 여행가기로했던 애들이 갑자기 집에있던 이유는 무엇인지 알고 싶은데 영화를 보면서 그에 대한 답을 찾기가 어렵네요.",0
6618465,"연기와 초호화 캐스팅, 내용은 좋았으나...내가 본 드라마 중 가장 액션이 어색하다. 최민수 없었으면 어쩔뻔 했냐.",0
4378215,"아놔, 웃겨죽겠네...ㅋㅋㅋ",0
6650634,밑에 3명 퀸즈 무개념팬이다,0
7631111,이런 미친 빨갱이 영화가 그당시에 아무렇지 않게 나왔었다니,0
10007679,"""이걸 4000원이나 주고 다운받아봤다니 내가 해도 이것보단 잘 만들겠다 영화 포스터에 """"명량해전, 과연 승리한 전쟁인가?"""" 이건 왜 있는거야 영화가 완전 산으로 가네""",0
6088240,근데ㅠ 영화촬영찍는다고 계속 우는데도 붙잡고잇고 어린고양이 스트레스엄청 받고불안할텐데,0
9598377,전문가 평점이 완전 후하다.,0
7768775,"1편은 감독의 힘이 컷다, 감독 바뀌고 모든면에서 허술하고 엉성함",0
9795905,배드 무비 고우 투 헬~!,0
8039516,남녀 주인공 조연들 전부 아이큐 50이하인 영화... 얼마나 바보들인지 뒤에 살인마가 나타났는데 앞에 사람이 말도 안해주는 졸라 황당한 상황만 많은 영화나오는 출연진들 전부 뇌없는 장애인들인가... 최소한 말은 되도록 만들어야 할게 아닌가..,0
630698,평점에 절대 속지 마라. 이건 영화도 아니다,0
9685975,걍 3류 에로영화. 걍 성진국 방송 쪼꼼 볼 거있다. 그게 끝.,0
8129375,진심 뭐이런게있냐..코미디라고?,0
6027612,드라마를봐도 드라마의의미가 안나오고 스토리가 부실함.,0
9603102,세상에 진짜 이딴 쓰레기 영화는 처음봄;;;아 잊고싶다 끔찍하다 꿈에 나올까봐 무서움 1점도 아까워,0
10060088,무언가 있다고 생각하는 사람들은 그 무언가가 뭔지나 생각해봤는지 모르겠네 한심한 영화다,0
1608731,진정무엇을원하는지 모르겠다.,0
6009564,"연출, 대본 너무 심각함 신선함 면도 없고 보는내내 짜증이 솟구침",0
6146000,허걱 드라마.,0
6145712,어지간히질질끌지 와 보면서 짜증나는드라마중 최고인듯,0
9799684,린치의 장편영화 데뷰작. 한마디로 치기 어리고 파격적이고 싶은 작가적 편린으로 가득하다. 린치도 걸음마는 아장아장이었다.,0
7521819,마이크대신 분홍신을 들고서 괴성과 고음이 어우러지는 신명나는 샤우팅 한판! 누가누가 OOO기를 더 오버스럽게 잘 표현해내는가가 이 영화의 관전포인트. 별점 반개는 이쁜이 태수를 위한것.,0
6818056,영화가 장난이냐 1점도 아깝다 일상적인 영화? 아나 웃기네 내 영화표좀 돌려줄래? 돈아까움을 영화보면서 처음느끼네,0
9304429,별로 웃기지가 않는구나,0
5304584,???,0
8243802,뭐야 황마마애라는거임?오로라는 알고 낳았다는건데...아무리봐도 개막장에 왜캐 내용이 더러운건지 모르겠군 오바이트쏠려,0
9453795,아무래도 내게는 '냥심'이 부족한가보다.,0
8391826,전개가너무빠르고 여자는징징대고변덕쩔고 남자인생들엇다놧다임 이상함뭐지싶엇다 영화니까 기본점수준거임,0
9150001,진짜재미없어요처음부터끝까지졸려서혼났네요,0
5185085,의외의 전개와 반전이 있었음에도 불구하고 이야기 진행 방법이 식상하다,0
3265319,오래전 vod에서도 상영한듯.....,0
7065626,"감정이 말살된 신인류에 대한 철학적 고찰이 전혀 보이질 않는다.거기에 엉성한 스토리 전개, 뻔한 결말, 유치한 대사..ㄷㄷㄷ 공각기동대 만큼의 완성도를 기대한건 내탓이겠지....??",0
8026672,배우빨로 밀어부쳤지만 허접한 영화가 어디가겠어?,0
8857400,의리만 가지고 10점은 줄수없다!!,0
9048681,유치찬란 종북코드 반일영화,0
9719496,서프라이즈같은 내용인줄 알고 봤는데 임사체험과 기독교 홍보영화였다. 왜 아이의 아버지는 천국의 유무에 대해 그토록 집착하는가.. 현재를 가치있게 살면 되는것을..,0
4867308,qudvkf123 // 그런데 지금은 똥쓰레기지. 혹시나 이 영화보려는 사람은 어찌하라고,0
9219399,콤럼비아는 애니메이션 진짜 못만든다. 대표작이 이거하고 <하늘에서 음식이 내린다면>이니.,0
5176529,3D로 본사람은 완전 안습. 동물나온다고 애들 데리고 갔다가는 정말 낭패~!,0
9702133,아~보다가 잠 들었다. 뭔 영화가 이래....,0
2387067,감독의 말솜씨가 조금만 뛰어났더라면 영화의 색깔이 많이 달라졌을 텐데..,0
1595190,개심귀 시리즈는 개심귀당귀만 보면된다 다른건 별로다,0
8559623,이거 극장에서 보다가 돈 아까워 죽는줄 알았음,0
9310833,일베를 위한 방송....,0
9822573,이동해때문에 봤는데 돈 아까워!!!,0
7233283,늦은 밤 12시에 불다꺼놓고 혼자 창문 열어놓고 이어폰 끼고 봐도 일요일 아침 서프라이즈 보다 안무서운영화 ㅎㅎ,0
6908648,왜난 재미없었지 ㅠㅠ 라따뚜이 보고나서 스머프 봐서 그런가 ㅋㅋ,0
7973189,꺼지셈 내가 1픽,0
9986682,이젠 한계에 부딪힌듯. 요리 프로인데 진행자 들이 너무 말이 많다. 미혼인 게스트들 나오면 이성 드립치는 것도 지겹고..,0
10170723,놀란은 헐리우드의 진정한 중2,0
8063771,솔직하게 평점을 매기겠다,0
9893696,참 뭐라고 말해야할지~~ 나도 이런 영화 만들겠다.,0
10246594,3점짜리. 힙찔이 새끼들 떄문에 2점 깍음. 임신시킨여친 버리고 걸레한테 배신당하고 ㅋㅋ 합리화 개쩌는영화. 전형적인 땟갈좋은 쓰레기새기 미화 영화.,0
3474924,아//,0
5915411,에휴 ..,0
3789038,내용도 없는데 시간은 왜이리 길까요..,0
9072522,내 다큐좋아 많이보는데 이거 아마추어티가 너무난다 고등학교 방송반에서 만든 느낌이랄까,0
9495612,억울해.. 억울하다고!!,0
779858,내가 영화관에서 처음으로 중간에 나가게 한 영화,0
8103169,별점한개도 아까운 드라마...보다보다 이런 말도안되는 드라마 첨 본다..작가는 도대체 무슨 생각을 하는지..어지간하면 뉴스보기전 별생각없이 보는데 하도 기가막혀 요즘은 일부러 9시 맞춰 tv켠다..최악..개콘..,0
7079413,레알 쓰레기다. 어쩔수없이 본영화지만 내가 수많은영화를보면서 시간낭비라는 느낌을받은 몇안되는영화,0
9854886,극중 캐릭터는 후발부로 갈수록 점점 자멸함 정작 pd는 가만히 구경만하고 복수완료 함 소재는 좋았으나 스토리가 이상해짐,0
802482,"가장 편견에 사로잡힌 건, 관객이 아니라 그대들이었다.",0
5493491,뭔 스토리가 유아수준인듯 액션도 왜이렇게 개막장;;;못봐주겟네ㅔ,0
6621692,자연스럽게 1점 주고 가네,0
8622080,진짜..뭐냐 민국이나 지아는 더빙 더이상시키면안되겠네 더빙이 얼마나중요한데 이런애들을시켜데뷔도안한애들을 연예인이해도 뭐라고하는판에,0
8366825,아니 양심적으로 평점을 줍시다 이 영화는 평균평점이 2점이상 나오면 안되는 영화입니다. 근데 자기만 시간 낭비하긴 싫어서 물귀신작전 쓰네요 ..-.-,0
9991093,"1이 기대치를 너무 높여놔서 그런지 핵노잼 노답. 답답한 민폐 캐릭터가 너무 많고, 뭔 소설인가 대사가 너무 심하게 길고 많다.",0
9748294,쓰잘데 없이 달콤한(?)멜로를 뿌려대..,0
2309773,보는데 한계가느껴짐,0
8135320,시나리오 그래픽 전부 빵점 1점도 아깝다 리메이크 기대했는데 완전 졸짝,0
5147855,재미도 감동도 느낌도 없는 인간극장의 마이너판.,0
5713565,막장..별루,0
9037568,아..ㅈㄴ시시하고..쿵푸팬더 개끼고..걍 ㄲㅈ,0
